,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
2405,0.519143857626426,0.21527774939214467,0.4406014918453211,0.9854062865844772,0.8043181721464867,0.5813208348475448,0.566546757194243,0.42878016636275107,0.8124968352694526,1
2406,0.519143857626426,0.4492595049707658,0.4644991840617084,0.8825805449735966,0.33830388912708725,0.4832685019683988,0.5257109784626519,0.4459059875000294,0.7781558781830599,1
2407,0.7484359545868158,0.6627332741365559,0.3031605199067904,0.5195236626956866,0.6106110923572796,0.5749404405709063,0.7047707094617858,0.5683444648267827,0.644990961320471,1
2408,0.519143857626426,0.3735466476519936,0.3959871377469771,0.6390779604289631,0.6538157457428899,0.7065175823239546,0.5423023727523827,0.4513134052562633,0.3076221744354762,1
2410,0.6006923943006732,0.5947951289015531,0.4784691130277429,0.4829991548896362,0.0022754498804159738,0.6526580825470564,0.33852767944729695,0.7245722680562797,0.7350406944707094,1
2411,0.5752993949988707,0.45863343442822474,0.6603228785002258,0.5965271290267518,0.6207668096356199,0.7159757797641326,0.7822621138748291,0.6565537752588344,0.5287320052708979,1
2413,0.6942612706283237,0.5590303938948705,0.4594588200558826,0.8480078850176632,0.4977176635728134,0.6152175624605583,0.91219567243718,0.6622102859112844,0.6149015218656619,1
2418,0.9010935965326395,0.631316305506679,0.5641737250398535,0.856186856941021,0.4621469467539833,0.42676309321428973,0.8306838129737125,0.7343334507859623,0.17635945064608294,1
2419,0.202556253493419,0.38504087834687034,0.5068021992823635,0.3966904831550984,0.4414815234813985,0.45006288914865117,0.7506413925361175,0.7847559392025106,0.4504491397371147,1
2420,0.6205184253816294,0.5251617381861695,0.3746716275295154,0.8567612436327404,0.4977176635728134,0.8088190878175889,0.46943579607906577,0.24946421999093035,0.7686027618837581,1
2421,0.31721996451093004,0.42952086828463915,0.6277738494906586,0.4555206763934707,0.4655437663369364,0.5038900258247214,0.850761649797598,0.5481378785479462,0.30513558946820163,1
2422,0.28773471616831764,0.3528395920543276,0.3174155663444437,0.270669567063681,0.7674033527752382,0.5989121116523151,0.6160765318327587,0.39173102660327086,0.7665225926888015,1
2424,0.5486487078699885,0.46584371235889915,0.5908708780388904,0.6683380833738676,0.4977176635728134,0.6732228248860195,0.7553915541028382,0.5710846418815291,0.45564212090226164,1
2425,0.5695366653080077,0.5864754513767306,0.3762631331576901,0.4289819144151321,0.580717508067565,0.2525974460481709,0.8072151726359971,0.49348277284046327,0.3331953933081455,1
2426,0.558040954567113,0.7866109344903365,0.29489118870882075,0.16666618170547798,0.4977176635728134,0.7270489165824,0.6613914066321841,0.4457464916710256,0.7632328432557257,1
2427,0.6064966760938483,0.6488054146520532,0.38244349468852523,0.6113666562347115,0.576275472702388,0.40678199775734397,0.6397065331862944,0.25368341250900556,0.7029954090615184,1
2429,0.5660350364038681,0.8205542457153537,0.5064258577119772,0.025939308327663113,0.2174959766539087,0.3456920608502814,0.6003184606559039,0.6584094162971142,0.46669678910384377,1
2430,0.5731699671506624,0.7133092315982852,0.42121094516955,0.14240560734849347,0.07332576105541014,0.5447546906496992,0.679085717547218,0.3321276271341662,0.5805901060044064,1
2431,0.5128193175524919,0.2726526469617899,0.5736183853109416,0.8955639385447084,0.7555107803410647,0.285929498083827,0.5616979374476836,0.3054773614680428,0.5744435096617465,1
2433,0.3058415681085087,0.18089875932083999,0.30176128219233334,0.7269626141528007,0.9621376893099861,0.7349907972639453,0.49316846556420174,0.8057902769530281,0.5854586891167117,1
2435,0.21352225783877582,0.5899707364980782,0.6561623302848582,0.07658372897529549,0.5573306856384316,0.35915867241901905,0.707458198068225,0.11938758278345463,0.4412567192226467,1
2436,0.5540120374054699,0.6015601412173871,0.41181883369287114,0.44950413126942396,0.6667509364233493,0.714061272518943,0.37450189291204233,0.22864382848060277,0.843273873786248,1
2437,0.49946545953299976,0.5770784835155661,0.372675809994926,0.5955724331550422,0.4977176635728134,0.7038031712910562,0.19602139242744118,0.6424874128064746,0.7138990528431485,1
2439,0.6049526448829134,0.4272274700482751,0.6869931198340062,0.6186756679628008,0.4977176635728134,0.2501699498016861,0.6555156198605594,0.4129427065277046,0.7919621603378262,1
2440,0.6908892821732742,0.6641137797168312,0.5348554750384902,0.29555481730550154,0.6590227325358055,0.694391102651897,0.3254277278787927,0.38128550523358756,0.5738659469379012,1
2441,0.6492162595745039,0.6065918266360704,0.3435812495917419,0.5708405790945122,0.37769985085127317,0.3874202523594548,0.2261375320242865,0.35833860192624534,0.537226980598182,1
2443,0.3993401771808979,0.5361227456272589,0.5930577077910756,0.32683208757370413,0.41081713147333837,0.8107506371912242,0.4054282359664138,0.3613276312857063,0.3580423350675478,1
2444,0.519143857626426,0.3901931979115305,0.379264543107725,0.48701129775649016,0.7866564639954773,0.45030900670380813,0.34703124163119237,0.2475112403835871,0.6142718300544125,1
2445,0.6776132717899167,0.5497777524600388,0.3880032467971781,0.46389816025645353,0.06202290486880045,0.32139111493883554,0.3978334697569233,0.7105279051224977,0.7734031653758031,1
2446,0.6941199382078368,0.5304363384595981,0.5206991700792429,0.7868188922301231,0.49342821308008733,0.2011366343881577,0.371059498584112,0.4596131359497454,0.38480275931950086,1
2447,0.519143857626426,0.7767444979530008,0.5171395834551455,0.6962911702616149,0.5383812165961183,0.6338511880989282,0.5475440290940705,0.7707836996355816,0.5006525158294955,1
2448,0.6190998909050002,0.7818539106323821,0.5759571018596963,0.13671033667367885,0.2528317553028911,0.5347352060542091,0.6419669324124336,0.871204744713515,0.6986950153347428,1
2449,0.6677098158155091,0.6522236257476686,0.4492151489023262,0.5421484311995405,0.6585478232536217,0.36632558467498505,0.7997022712625308,0.33680188956644486,0.6517194740156512,1
2450,0.31399210407447403,0.2961187167973997,0.515289983244596,0.5537365572187766,0.672742340129365,0.44380851738231053,0.7240860066185143,0.6635976730171166,0.5718608637085947,1
2451,0.519143857626426,0.7002119289300736,0.3472121435032348,0.39778204387532495,0.441763989862234,0.44571515246195564,0.5173931188156448,0.6662639725157397,0.38411856665019145,1
2452,0.06428408227424985,0.12476476691252622,0.2615310676218492,0.30512154017224385,0.7315519159036056,0.4984274925189766,0.7922971969349932,0.2674865705815182,0.3086538198702255,1
2453,0.6288313842905618,0.31914486175944545,0.6447058725429962,0.7862846295532743,0.651516075863213,0.7003868570253828,0.36927208152230767,0.6603279768397057,0.5982045224060878,1
2454,0.4661985267541583,0.4202526165875189,0.255546663009318,0.3749688122503329,0.7288925575414815,0.7880294178140403,0.21634451092746818,0.0958442291343629,0.8241623852032934,1
2455,0.378293561952321,0.6074674412645609,0.6775053491453057,0.2540070544468571,0.4977176635728134,0.30492660411725164,0.5338417950236195,0.21127133459464484,0.7687505572951623,1
2456,0.42142698717607546,0.5417116918064228,0.5005960678345533,0.3877819830912032,1.0,0.7675065345405346,0.37512814545758094,0.5548580277681022,0.5745321333371574,1
2457,0.797558554365301,0.946421728434796,0.7746146872606967,0.21519372299008835,0.4977176635728134,0.3141277689321607,0.4957317052583732,0.4759130840607179,0.4439787834020611,1
2458,0.519143857626426,0.30426368541145526,0.3150873695420308,0.7431581358832023,0.7779748689772366,0.6471699980242166,0.39491281248043236,0.41210803050093214,0.23171501572796563,1
2459,0.5543974178402739,0.5843027488880692,0.698034681004621,0.4039898281319054,0.3318021597060612,0.5749927017527362,0.6373383592663744,0.18690919237362869,0.436956086609079,1
2462,0.4068564443274052,0.679036312640005,0.6012037167823813,0.0036600828210700104,0.3850294757528435,0.4019803273933254,0.2953251118999567,0.46066599950824827,0.32632546176918437,1
2464,0.6126140507024752,0.44227406114667617,0.4715213749864038,0.9465887083186492,0.9296928452311846,0.5797056672682459,0.339757312219077,0.673457124751515,0.5164343447376717,1
2465,0.5200890495739687,0.4486834390001636,0.7035410185876627,0.6550500718084746,0.4977176635728134,0.43755003400233505,0.5743052152040155,0.53273710998587,0.3782196479436392,1
2466,0.4199110538283598,0.5758662436905667,0.6537874398365286,0.4542975635561866,0.4508702407755854,0.23611021911567917,0.38974063802095416,0.48569642596074647,0.5537914762505923,1
2467,0.519143857626426,0.4059889654548572,0.39086832859760157,0.6678632143003448,0.4977176635728134,0.23110151215063393,0.35881461966128775,0.4355229551936895,0.5443104477214763,1
2468,0.06128994835839779,0.032204680804299515,0.40216623132435303,0.6911635897292829,0.4977176635728134,0.7694410882307782,0.5747848232566983,0.8088462968131219,0.6514808401205756,1
2469,0.519143857626426,0.36848778239692465,0.28041451644542836,0.7407975953188571,0.657562742489896,0.3166889411893831,0.4077061642511282,0.7062037836457626,0.6010886100087591,1
2470,0.1604037153507338,0.2779265452322202,0.3133712680790397,0.40812690220686654,0.6808337821597253,0.3019470470079066,0.8841680884241172,0.4851309371710039,0.3354422332955528,1
2471,0.44481229934493416,0.5034056886198245,0.5831665735506959,0.4783800587730154,0.5954159721118094,0.6025717070363389,0.7282219638739266,0.531687478818743,0.5427612243688315,1
2472,0.29204941973581183,0.19250903290807952,0.7285123752507768,0.7652915825848051,0.3861639163600606,0.45711646657110816,0.37641110613228695,0.19447021990610006,0.44111250355119414,1
2473,0.3054770629321387,0.6310084239320286,0.665615890971823,0.1210666765504682,0.45702721258284884,0.24206502345845896,0.49974158963040377,0.4473896978391853,0.4731961158053384,1
2474,0.778797183982957,0.8314895774288585,0.4420138705604249,0.8300553661034195,0.4176887287857254,0.46466932739430744,0.7115121362158577,0.5228606581846903,0.2854831818755571,0
2475,0.309239318489059,0.17888307385567828,0.43940557271522396,0.20989852912410595,0.3921915130109691,0.47194245611407093,0.5658711215358236,0.716554263699186,0.5719844698138687,0
2476,0.33360725496865573,0.38187755401636814,0.2899588145694678,0.6063106448146293,0.4977176635728134,0.522665616344984,0.46829621902672053,0.41295289911735744,0.6965815435162522,0
2477,0.5712219355586106,0.33897387587730454,0.6069906867864869,0.23065625052812494,0.8367917051774718,0.2738414943776584,0.4691847636308542,0.8754345758561046,0.6441749506343116,0
2478,0.43261138610836675,0.45908280489972053,0.3602405017160528,0.25969990063787607,0.4977176635728134,0.8041008730089435,0.7285113437136082,0.20185283337011095,0.2879478483859989,0
2479,0.18822778585147956,0.40959010672487417,0.5281861721769896,0.7588791985697083,0.44046575865631615,0.540991899972997,0.5444295068011059,0.5210664751563595,0.7021160088389663,0
2480,0.40651659609642504,0.3943567436861191,0.6517235039651611,0.5234456217237353,0.44020031674896865,0.38378609242864686,0.6974813383937623,0.6118032929983058,0.19378579309106453,0
2481,0.519143857626426,0.8608909953473486,0.26595761390535894,0.14751497197315616,0.4334289330144307,0.4896003843048532,0.43474161156873853,0.16765498247909347,0.3626930520006611,0
2482,0.27828799270768684,0.5176730384227634,0.20937166750809502,0.7175733140180052,0.5714166168077072,0.3914252980252579,0.9143805113625643,0.668096734218063,0.00891528452746851,0
2483,0.6653556149822758,0.539539544374977,0.2929528558168271,0.3957677655996861,0.7148856122327877,0.461552996370726,0.7192798817194599,0.6488061577547293,0.563165071500231,0
2485,0.5784386164094194,0.5447632699649256,0.4661040885485911,0.6275091770612873,0.4992008961666959,0.7333740440299813,0.4942066309364987,0.5957018542866962,0.3096172115965643,0
2486,0.6840410113287935,0.5658605474688324,0.6982026687218349,0.3681220348330429,0.48957074088486024,0.37126379942141063,0.6778813920265553,0.35302460025602606,0.6080651973765444,0
2488,0.16717129556194088,0.31631706983650704,0.3943601337347119,0.8357466842833384,0.49623908826366386,0.33587093610913715,0.6645025499838519,0.5042895682549937,0.6860582191433274,0
2490,0.18001397501116442,0.3895919259265019,0.504744919826175,0.8866476651850128,0.21209555207742084,0.5514883836442841,0.4930818372396475,0.6876269667967563,0.34650791356085076,0
2491,0.519143857626426,0.5600292363586613,0.4063112762777689,0.3862621883044701,0.6376430388004868,0.7666708632625207,0.3562998808906095,0.44359557963838314,0.37922411157588237,0
2493,0.29492201087853975,0.32558815906311456,0.3266303545525533,0.5183009566665524,0.6919128791791164,0.7407842016993469,0.35700230302679553,0.5048425872515717,0.7816507202383474,0
2494,0.804622144528569,0.9605423583276871,0.2892619946979366,0.5651837661576635,0.684810491333123,0.7722191558691854,0.3705583537488433,0.4603035199462643,0.7336998449904687,0
2495,0.02033509181204632,0.1700121635559029,0.335588431441514,0.6367227961236092,0.4967839347884402,0.31349230085976176,0.47028015825497854,0.7323383672945816,0.5141923159682519,0
2496,0.6266826532255968,0.7474203183315116,0.11704405754121422,0.41704942961368086,0.4977176635728134,0.53729298212744,0.3796170965388068,0.09515889298021529,0.8291222864725505,0
2497,0.764842923831708,0.6476703463888517,0.7500576987413949,0.31538159182598513,0.42293233610146613,0.5365240411855166,0.6906569334851146,0.658933392533166,0.24150018252530045,0
2498,0.4332324872875352,0.3439168714948642,0.7830055674371844,0.6507031550851649,0.19060895698727462,0.4165978583467704,0.5853473386136788,0.5132542630419901,0.7121090824209119,0
2499,0.519143857626426,0.3912593312770001,0.49345417039074346,0.6516297344186729,0.4977176635728134,0.4098260954469528,0.2627490134277531,0.5371149680199947,0.733986199490547,0
2500,0.08998043412646307,0.007144059925717256,0.6739891764214158,0.40330196516096584,0.4977176635728134,0.5147825760923938,0.17535250670299996,0.912450833044398,0.7173927306221517,0
2501,0.8577483740059406,0.8544667535108116,0.2909199169358785,0.3781038615403636,0.3945707734685891,0.3286548667843968,0.4314890182825593,0.39969633127313925,0.45247202288197896,0
2502,0.46618922552069036,0.6491237563280547,0.5279669832915187,0.434508096061987,0.1263282077594147,0.27522088309198617,0.4516980562725792,0.778549281923934,0.4591377204613928,0
2503,0.6864088997744308,0.5723795359678301,0.5572522285959921,0.21718362589351214,0.4977176635728134,0.5309899159043014,0.7648589098634229,0.29897783502600295,0.22033044581630418,0
2505,0.5659594110107616,0.5656369838978388,0.8875838428318386,0.6770946081856676,0.43335827194348153,0.8160011467348088,0.49854927669995525,0.49348277284046327,0.3540156592994557,0
2506,0.9860412383578777,0.7996541084922479,0.36776037050214955,0.09697819582886631,0.3221962473294466,0.6344355457534212,0.6605764284916791,0.7099678452354314,0.3937994992563822,0
2507,0.519143857626426,0.3110733936293505,0.254482312550112,0.5760169107578514,0.7052162709605335,0.9396989522358563,0.48950190212323563,0.5980841061864819,0.525646648421999,0
2508,0.33657211628113903,0.28900039676773115,0.21842336907265691,0.577768631548498,0.6269309525356308,0.38404995667516867,0.6296779752087466,0.48312824893374334,0.4870805457610408,0
2509,0.519143857626426,0.41388826061189077,0.2804432574047999,0.8425099938687828,0.3911089230998148,0.6227859150189499,0.4426180184110111,0.25182808470996965,0.3248115919995402,0
2510,0.33941944893593406,0.1933666296735042,0.5284855272269783,0.42490613783656545,0.2599955563199867,0.42507463179743665,0.6824079347347318,0.34297228435927474,0.5692393580457167,0
2512,0.519143857626426,0.47788719815666164,0.4130772618389653,0.6162329298595284,0.4977176635728134,0.3829924877927011,0.4671032399987295,0.2133544286602044,0.19092443131609388,0
2513,0.4938116010113614,0.5172579069604009,0.5363757142370608,0.6430600190792971,0.39579066934320767,0.4835525164482796,0.3676736479176453,0.463114756641549,0.6418612183082544,0
2514,0.519143857626426,0.5363257239549337,0.4979204601828681,0.4734180183604204,0.27719692108919053,0.515789509162723,0.4641809987912928,0.4665814577788722,0.6187067887586857,0
2515,0.6825801164467441,0.6020925957329732,0.5469049370897633,0.2801908991867888,0.4977176635728134,0.5409769460297716,0.39250407455681835,0.27296033800361424,0.4306378178114412,0
2516,0.4207031354443218,0.43606085591354954,0.5085176002612202,0.38305740988114906,0.4744798267261808,0.406724222267368,0.3731573616557895,0.5704121674718244,0.7372604219945204,0
2517,0.5410153833790996,0.4483167624284955,0.6746526107106463,0.5448218415077718,0.3128008926513947,0.5852066647860756,0.31699347938190797,0.2559151917511804,0.44258337369825546,0
2518,0.14938225586914294,0.17735302110282228,0.4518576907974222,0.39958608815755625,0.7657788918235959,0.3213458313028415,0.551610934423212,0.37727868174474827,0.42067211172730146,0
2519,0.4748476887352263,0.6695618581498834,0.39816371945713314,0.6128937489560585,0.23483062739048263,0.5041456757147688,0.3825347463514765,0.5238972184511821,0.19446062453262125,0
2520,0.4420016113390974,0.6894196062643312,0.17971407191738153,0.5737879705038639,0.16243716031247732,0.1844121300915938,0.36234979703278847,0.31397838618474705,0.5228473490081913,0
2521,0.47108893960443327,0.33099838387744435,0.38938667186540754,0.2519457536849156,0.7227732675665534,0.9757128612597133,0.658345485145917,0.17835315004879848,0.6402618683854202,0
2523,0.519143857626426,0.5853212589861404,0.6031790861273231,0.1382892096166835,0.461933031805121,0.3168989911995829,0.5428371922714439,0.49348277284046327,0.7198285656814343,0
2524,0.6514959549545694,0.7370880046269466,0.17887585333083458,0.6511813859635106,0.4977176635728134,0.5756925349854211,0.41857154402446384,0.5228333456037887,0.4638798351012347,0
2527,0.9336390645383316,0.9281592494084351,0.2956385001849651,0.42875907233283295,0.20712544727658078,0.5784202102968046,0.3698039904847155,0.6128138193831723,0.34176377788175655,0
2528,0.4135217235682156,0.37186328809623864,0.41339902466367384,0.3664349893221411,0.5165253842920609,0.6428181628083093,0.45495647345675405,0.8717558296960017,0.5202089559962986,0
2529,0.029752068049092643,0.17839705099910996,0.5432160537149634,0.5174208555185472,0.10724999423819627,0.6224518821160682,0.29234690346162223,0.5391521597270503,0.9687862030514326,0
2530,0.519143857626426,0.5051572759368358,0.28694533704376074,0.41711733487539837,0.7182928502101772,0.6702401802963601,0.753538025746055,0.6663402397741784,0.38665372257396224,0
2531,0.519143857626426,0.7307235960331778,0.7327047430600966,0.4462507926842683,0.5722806853813124,0.5450548158245163,0.47549775655691057,0.3265633689662408,0.3069952450199054,0
2532,0.519143857626426,0.4724665190161427,0.8216891377804548,0.5437067033108213,0.4977176635728134,0.6043853859388137,0.6473841260632943,0.6922540042360782,0.5821184319869046,0
2533,0.3578846279586231,0.47673333302523896,0.7389415180784302,0.9866846795851874,0.5257625763659434,0.4729958641682067,0.42524714185099327,0.5366514467104972,0.34878342898687004,0
2534,0.7611640138837883,0.8870824923633654,0.28158636034894197,0.9132214443635899,0.6701405505546135,0.6758574621871459,0.3327768589237552,0.5311853240091035,0.35523368582416426,0
2535,0.6831870037425192,0.8091787452881207,0.4013260321563689,0.789627772100635,0.6258520894242748,0.31588266617469946,0.47575508852795173,0.49348277284046327,0.6634030428050322,0
2536,0.8266972434982535,0.709394137133534,0.5502127641320395,0.4900184053034725,0.7944361688814178,0.42975593744441803,0.4951698274759256,0.17906828613364,0.45597563915890554,0
2537,0.519143857626426,0.5765480778990422,0.2562476864666191,0.4130835587577841,0.4977176635728134,0.45551015315439664,0.09514725833125895,0.6172958724728687,0.4608812371385035,0
2538,0.3803104496942078,0.15600239431020485,0.5052037832397399,0.3157689368411984,0.536383224326475,0.8254164319243541,0.5543281434554566,0.2780713323024909,0.36247991131566737,0
2539,0.2818192912017791,0.30106368367017994,0.5010814661137429,0.44367617541956533,0.30903699970428006,0.7284093537295876,0.34026917197961504,0.49348277284046327,0.6672250878145415,0
2540,0.519143857626426,0.531604545242772,0.662521576078881,0.08891838854043815,0.4307412865544342,0.5035100273434548,0.19254009165393252,0.6171749878670162,0.5325674566736708,0
2541,0.519143857626426,0.13454055137710258,0.7059364225981059,0.43659065071352515,0.5939837402725495,0.3928683171762486,0.6784678948113825,0.35016067550705565,0.6325058940988212,0
2542,0.5179278198092175,0.3623734505001918,0.7856690382819399,0.2819375569748941,0.4852177852735921,0.46501230228065027,0.3510725991121111,0.4180209024129155,0.5813334687474752,0
2543,0.5477868192890413,0.4448530032736144,0.2723755081080687,0.2904398739842159,0.5695389327516613,0.6069445775692092,0.6941932353139219,0.1464323721015646,0.586570353790577,0
2544,0.3574677087427706,0.4414690106532241,0.2310211324925145,0.5776728119284923,0.41134596444102334,0.5887340343126284,0.8839497265009448,0.5155657799264988,0.5360497070678851,0
2545,0.81473462283663,0.6219473478218273,0.3139853345799077,0.22942672759536326,0.49516778717345067,0.24434008129677634,0.3015233121597116,0.5273348515807228,0.3714887240591079,0
2546,0.7797446167951523,0.6672019922932365,0.429866195458181,0.31654024084129284,0.9703087104653092,0.588729636837614,0.2835736742495171,0.5850621286698978,0.3772743911917683,0
2547,0.451248928013395,0.3902560008708225,0.5327876140952973,0.26964006848969446,0.49286946416426003,0.5764036753773716,0.45641105505441243,0.4216014205332138,0.5398067615720626,0
2548,0.519143857626426,0.5651350960301792,0.686686088512968,0.1544526048428332,0.5592012421230549,0.42556203454199526,0.5682026823684104,0.6796466098116755,0.29376976623317164,0
2550,0.8916651541388579,0.8522732623648,0.3821427888345559,0.38832967919942113,0.5959998748265601,0.46283971964820053,0.7387642612769005,0.6986359879921801,0.311130517393911,0
2551,0.25153171439115823,0.19948378305760828,0.9731992475311619,0.4292316576366874,0.4113119605424364,0.189982099151954,0.326813146719569,0.5608331055781227,0.4263981732808579,0
2552,0.20368120009281826,0.36042512652201963,0.7525135788657262,0.6659269815948651,0.3863982886223806,0.6268550920995821,0.6377157759261665,0.8397369906626336,0.8319076506651762,0
2553,0.5324813476648725,0.5044510512951138,0.517340488024998,0.8070740085433131,0.48625570245322003,0.5494170165647652,0.5066028259459807,0.5382954506424527,0.40351681484343027,0
2554,0.31021394196903085,0.4261774018995053,0.31829310385905685,0.8312226739342005,0.4956670202952497,0.46015870250254726,0.5223445955550495,0.4663099069531105,0.44369650968679664,0
2555,0.2886849699315905,0.25237560734344466,0.5684243524278789,0.5784511552430054,0.8314585080684316,0.8131967494670161,0.46026744292851496,0.611959495669253,0.6792318431255381,0
2556,0.35524840036043265,0.3660353413386461,0.5912595445890343,0.8416600592782564,0.6050746773830011,0.5590513966491973,0.43955298839072504,0.4276228510682371,0.7617603396074288,0
2557,0.534127063501305,0.46705043048755335,0.9363018999273895,0.26693569179560667,0.4021798823949186,0.31243307156796135,0.4695076672242,0.34601167481696327,0.3476467080330397,0
2558,0.4963184361786567,0.5995936280463499,0.16182254351620456,0.70711809973013,0.4977176635728134,0.431193936834102,0.3353646640279677,0.6028878249156575,0.6905498199006946,0
2559,0.519143857626426,0.5194670949961275,0.5822776414790297,0.4189742117714827,0.5145732482285778,0.3179085160945372,0.405341691739459,0.25184187070201186,0.3037602816367757,0
2561,0.2775899463636702,0.2817092088205339,0.7164202097708909,0.6536897670783007,0.6263619028092988,0.7744156135819529,0.5719693369900323,0.5687055982397126,0.6409695973403047,0
2562,0.6942089261914077,0.8132135588565491,0.17270502473988447,0.7206843542822161,0.8003083310280708,0.3259990815072067,0.48695855457449,0.7207235691238948,0.6022006154406232,0
2563,0.5029057265310652,0.5636509051203792,0.5499380565447014,0.2757945662907037,0.4977176635728134,0.36321709299500554,0.39725358283556467,0.6533338880815607,0.6404795766523688,0
2564,0.6384914008794297,0.5141108416353602,0.4563548332157697,0.6355864497820392,0.8508131423239376,0.2917090108537436,0.5110170744105785,0.44233284454884353,0.44103837598225665,0
2565,0.5507992635615101,0.6406337776242719,0.17739383859359298,0.3926049741071129,0.3215555485217285,0.7032612209171717,0.5471340505120993,0.3011295823220422,0.7141782255418936,0
2566,0.9183986247021653,0.8081381933225932,0.42345220340153583,0.19411203758989154,0.473304700551655,0.4043481502431738,0.5310195553298618,0.49348277284046327,0.3879964116724719,0
2567,0.6511911279950405,0.5147940169647378,0.9090286123470274,0.5241769564687275,0.4977176635728134,0.20450227889268308,0.49524637801199034,0.5229886776156759,0.40367270628494456,0
2569,0.2801952194014495,0.2059638187320917,0.591360982227696,0.3108092140882125,0.4977176635728134,0.591799285300778,0.18164100890436669,0.9373781843551602,0.8317306737835954,0
2570,0.7073689777541479,0.6760697525631036,0.5366117483359426,0.1913290462838994,0.5250000453347137,0.6097778490540269,0.6600439174795694,0.47611469887260877,0.436906425939373,0
2571,0.7284359665357812,0.697495981998569,0.6135796303169115,0.5717146464155853,0.6211241777442531,0.4136407884818137,0.4037445023337183,0.6643566421755318,0.6469298691089662,0
2572,0.36778782993090453,0.3805797744201531,0.4902628720393633,0.49556586390570134,0.5131807803734765,0.1906183329957597,0.6737563841672028,0.2530639817185132,0.4691618735474409,0
2573,0.3099266569033939,0.4311466052012177,0.42194529837017014,0.6771100484685185,0.4588856060023663,0.5002303452810624,0.44207785563122753,0.3175329451751004,0.44078000210691975,0
2574,0.3986007508513232,0.37133355239848104,0.600036984642545,0.4244474810407072,0.3656900548728703,0.6730766485940445,0.8887187298285051,0.41609532189545506,0.29572229531805827,0
2575,0.34122393798980494,0.5257173620091281,0.20434061201938572,0.7922182167408979,0.43383921541923287,0.5518114050071543,0.3932542206883437,0.5867331381315638,0.7224156319900887,0
2577,0.5674712633174969,0.4442590259595972,0.7172731020927308,0.3188916357605192,0.5008492388729133,0.5206652517765858,0.5490624034548767,0.20859938948772858,0.6818565393281169,0
2578,0.31378945084807097,0.4687685340582548,0.3264983253235582,0.6012807874087939,0.2837345823271587,0.5059601966774901,0.5377660975571181,0.22749898594951895,0.7605057643533728,0
2579,0.4010432123055604,0.6411630083162162,0.28354432200487817,0.988234073562822,0.4977176635728134,0.4871776762919169,0.14747986733738916,0.6507362539420011,0.5206533837389309,0
2581,0.5070848928003568,0.4133351887687537,0.7030935808284698,0.15275548036041722,0.4977176635728134,0.4657086235654645,0.48474115706855314,0.6272248660421605,0.4459238397946402,0
2582,0.7332185424920734,0.6103623829185568,0.8726954976769388,0.43406435032469326,0.3158580030943125,0.4014091164792794,0.5867109232671139,0.37983931912418945,0.1705126577024664,0
2583,0.11366770018058416,0.013140029881790775,0.5143725092817975,0.6517040486161362,0.7894189503371781,0.13072542187566527,0.42837753074336526,0.49563806456886444,0.36846446120125426,0
2584,0.519143857626426,0.15471352899703797,0.4305872219821913,0.36657119003090344,0.7805023554332954,0.6308012968928902,0.4768701909511081,0.46158937075538564,0.5330346297158896,0
2585,0.34469128432303486,0.4692798489149916,0.3849489357677772,0.7328813004617283,0.4977176635728134,0.4693284930885376,0.4108779007586009,0.7242689070489196,0.7605782681570177,0
2586,0.9064374186103489,0.7787500300420706,0.4528130254056163,0.4911011324752985,0.805791485062643,0.8120426703050125,0.5694596513155112,0.3629971514067712,0.6570132305001586,0
2587,0.6634524230327637,0.5204731974799591,0.34484134745957723,0.36164694012390153,0.4977176635728134,0.4866531384021832,0.1647369211938818,0.3374977445444006,0.602260516659942,0
2589,0.4743670745100753,0.5599427321354284,0.22749700498363032,0.5839411227175264,0.425563959926434,0.7090003928582516,0.6021254045119734,0.5165967429752719,0.2650168380649599,0
2590,0.5409865332727579,0.44796468803254325,0.5435351773533363,0.4645718076213423,0.4398536991712009,0.6625746328730205,0.4461627294428247,0.48766279985637573,0.48987019305612123,0
2591,0.6084144214361049,0.5988784172528999,0.5407856266327361,0.6038731914803933,0.7286727511795392,0.5821212342909424,0.562667826707988,0.5396026778332126,0.6001448186350139,0
2592,0.7135836446254056,0.777011748697798,0.23839063461886895,0.6674099289956914,0.3714921377599748,0.4979965064803195,0.15119663710091624,0.2817374816905814,0.30754650170117454,0
2593,0.47069499899878126,0.41764717737665435,0.29634922986458423,0.4673531379336527,0.49748336600633186,0.680969726151549,0.6250977058302187,0.6832522005614429,0.7328942869075059,0
2594,0.32182291466729884,0.4592087355107333,0.28252512689574333,0.7345184432279271,0.42067473301852554,0.661578959724972,0.39281147077560175,0.34145797050885957,0.7197615064069843,0
2595,0.38759507068098425,0.5674664800723016,0.21617765902111977,0.8409782945637945,0.3969128392273033,0.5876298839785928,0.7682338050075145,0.3930629089774432,0.51444030871646,0
2596,0.22507825983450122,0.1987070712830054,0.4397425155713569,0.5033956907047707,0.5143530975136943,0.18712568331858384,0.49769114646605705,0.24267413797469098,0.6796878499911899,0
2597,0.519143857626426,0.7290280091765676,0.2340950888559624,0.5564885122972852,0.49937301537269024,0.7553298060265675,0.4818163444795496,0.7265963662144262,0.6949184298168818,0
